api_id,nome,status,orgao_id
11966,Cadastrar manifestação na Ouvidoria-Geral do SUS,Mantido,44
11968,Preencher Cartas-Consulta do Fundo Constitucional de Financiamento do Centro-Oeste,Mantido,61
11969,Acompanhar análise de cédulas e moedas pelo BCB,Mantido,41
11970,Obter licença para o transporte e o armazenamento de produtos e subprodutos florestais (cadastro de pátio),Mantido,82
11971,Solicitar o serviço de acesso a informação ao Ministério da Saúde (SIC/MS),Mantido,44
11972,Obter autorização para importação de substâncias controladas pelo Protocolo de Montreal,Mantido,82
11973,Obter autorização para exportação de substâncias controladas pelo Protocolo de Montreal,Mantido,82
11975,Solicitar troca de título de projetos de fomento indireto com liberação de recursos,Mantido,86
11976,Solicitar requerimento para obtenção de autorização ferroviária,Mantido,18
11977,Matrícular-se em curso de Pós-graduação - UFFS,Mantido,9
11978,Cadastrar proposta para aprovação de projetos prioritários com vistas à emissão de debêntures incentivadas,Mantido,87
11979,Obter a 2ª via de diploma de graduação ou pós-graduação - UFAL,Mantido,98
11981,Protocolar documentos junto ao Instituto Nacional de Tecnologia da Informação - ITI,Mantido,96
11982,Solicitar Exclusão da Lista de Devedores da PGFN,Mantido,21
11983,Cadastrar propostas para aprovação no Regime Especial de Incentivos para o Desenvolvimento de Infraestrutura na área de transportes urbanos,Mantido,87
11986,Matricular-se em Curso de Pós-Graduação - UFS,Mantido,104
11987,Obter apoio financeiro para implementação de projetos de estruturação de laboratórios públicos de análises de água para consumo humano,Mantido,117
11988,Obter apoio financeiro para implementação de projetos de fluoretação de água para consumo humano,Mantido,117
11989,Solicitar lançamento de captações através de mecanismos de incentivo federal para projetos com liberação de recursos,Mantido,86
11991,Solicitar cancelamento de registro de obra audiovisual não publicitária,Mantido,86
11997,Obter Autorização de Importação de Substância ou Medicamento,Extinto,3
12003,Credenciar-se como validador de acesso digital,Mantido,5
12004,Adquirir tíquetes para refeições nos Restaurantes Universitários - UFU,Mantido,46
12005,Publicar obras na ANP Editora da Academia Nacional de Polícia (Polícia Federal),Mantido,31
12006,Solicitar alteração técnica de estação transmissora de RADCOM,Mantido,90
12010,Protocolar documentos junto à Superintendência do Desenvolvimento do Nordeste,Mantido,132
12011,Registrar diplomas de faculdades$§ centros universitários e universidades privadas para graduação  - UFAL,Mantido,98
12013,Protocolar documentos junto ao Departamento Nacional de Obras Contra as Secas,Mantido,26
12015,Obter autorização para programas de residência multiprofissional para profissionais das áreas de saúde,Mantido,10
12016,Apresentar Recurso Administrativo – 1ª Instância - Portos$§ Aeroportos e Fronteiras,Mantido,3
12018,Obter Auxílios de Assistência Estudantil - UFU,Mantido,46
12019,Solicitar Certificado ENCCEJA - IFGOIANO,Mantido,85
12020,Solicitar Formulário de Local de Reinspeção para reimportação,Mantido,2
12021,Solicitar formulário de tratamento para envoltórios naturais,Mantido,2
12022,Solicitar formulário para reetiquetagem de produtos importados,Mantido,2
12023,Solicitar inclusão na lista de estabelecimentos para tratamento de envoltórios naturais,Mantido,2
12024,Protocolar documentos junto ao IFGOIANO,Mantido,85
12029,Matricular-se em curso de Pós-Graduação - IF Goiano,Mantido,85
12032,Solicitar transferência de titularidade de cosmético,Mantido,3
12033,Solicitar transferência de titularidade de produto derivado do tabaco,Mantido,3
12034,Solicitar transferência de titularidade de alimento,Mantido,3
12035,Solicitar transferência de titularidade de medicamento,Mantido,3
12036,Solicitar transferência de titularidade de produtos para saúde,Mantido,3
12037,Solicitar transferência global de responsabilidade sobre ensaio clínico ou programa assistencial de produto de terapia avançada,Mantido,3
12038,Solicitar transferência global de responsabilidade sobre ensaio clínico ou programa assistencial de medicamentos e produtos biológicos,Mantido,3
12039,Solicitar transferência global de responsabilidade sobre ensaio clínico ou programa assistencial de produtos para saúde,Mantido,3
12041,Solicitar Mediação e Arbitragem em Direitos Autorais - SECULT,Mantido,11
12042,Obter diploma ou 2ª via de diploma de graduação - UFS,Mantido,104
12044,Solicitar prestação ou retificação de contas de distribuição de direitos autorais - SECULT,Mantido,11
12045,Solicitar retificação no cadastro de obras - SECULT,Mantido,11
12048,Participar de processo seletivo de curso técnico no Inmetro,Mantido,28
12055,Matricular-se em ações de extensão (curso$§ evento$§ projeto ou programa) - UNIFAL-MG,Mantido,108
12059,Protocolar documentos junto à Superintendência do Desenvolvimento da Amazônia,Mantido,106
12061,Protocolar documentos junto ao Ministério da Mulher$§ da Família e dos Direitos Humanos (MMFDH),Mantido,4
12062,Solicitar avaliação de vetores (barbeiros) enviados pelo cidadão - Fiocruz/MG,Mantido,66
12066,Participar de Processo Seletivo para curso de Graduação - UFFS,Mantido,9
12068,Protocolar documentos junto ao INCRA,Mantido,22
12077,Realizar Inscrição no Selo FOMENTO INFRA+ INTEGRIDADE,Mantido,18
12078,Solicitar à CVM o Registro de Fundos de Investimento Imobiliário - FII,Extinto,7
12079,Solicitar à CVM o Registro de Fundo de Investimento em Direitos Creditórios (FIDC),Extinto,7
12084,Esclarecer dúvidas sobre proteção de dados pessoais,Mantido,30
12085,Acompanhar Processo Administrativo de Fiscalização Agropecuária,Mantido,2
12086,Solicitar emissão de certificado ENCCEJA - IFSULDEMINAS,Mantido,199
12087,Cadastrar proposta  para atualização do Rol  de Procedimentos e Eventos em Saúde,Mantido,50
12088,Obter renovação de Certificado de Compartimento Avícola,Mantido,2
12089,Contratar solução digital para automatizar validação de documento (API VIO Decoder),Mantido,20
12090,Contratar solução digital para emissão de documento com codificação VIO (API VIO Encoder),Mantido,20
12093,Consultar informações dos entes federados na plataforma do Sistema Nacional de Cultura,Mantido,11
12094,Consultar Tutoriais referentes à Lei Aldir Blanc  (Lei nº 14.017/2020),Mantido,11
12095,Participar de Processo Seletivo para curso de graduação (vagas remanescentes) - UNIFAL-MG,Mantido,108
12100,Solicitar Certificado ENCCEJA junto ao IFRN,Mantido,49
12101,Solicitar Título de Assentamento,Mantido,22
12102,Apresentar recurso de restituição de Taxa de Fiscalização de Vigilância Sanitária,Mantido,3
12103,Protocolar documentos junto ao CEFET/RJ,Mantido,139
12104,Solicitar autorização para exportar plasma humano para produção de medicamentos hemoderivados,Mantido,3
12105,Utilizar aplicativo VIO (App VIO),Mantido,20
12106,Solicitar restituição de Taxa de Fiscalização de Vigilância Sanitária,Mantido,3
12107,Solicitar Laudo Médico,Mantido,16
12108,Solicitar título de regularização fundiária,Mantido,22
12109,Cadastrar-se no SEI do Ministério da Infraestrutura,Mantido,18
12110,Pedir desarquivamento do processo de refúgio,Mantido,24
12111,Fazer Doutorado na Enap,Mantido,68
12112,Pedir recurso sobre decisão do Conare,Mantido,24
12115,Participar de Processo Seletivo para curso de pós-graduação  lato sensu (especialização) na UNIFAL-MG,Mantido,108
12116,Participar de Processo Seletivo para curso de pós-graduação stricto sensu (mestrado e/ou doutorado) da UNIFAL-MG,Mantido,108
12119,Obter diploma ou 2ª via de diploma de pós-graduação - UNILA,Mantido,97
12120,Emitir certidões para comprovação da regularidade fiscal perante o Funttel,Mantido,90
12121,Solicitar cópias dos processos administrativos fiscais do Funttel,Mantido,90
12123,Solicitar atualização de cadastrador do município/estado na plataforma do Sistema Nacional de Cultura,Mantido,11
12124,Solicitar ajuste na Lista de Medicamentos de Baixo Risco Sujeitos à Notificação,Mantido,3
12125,Solicitar cópia de processo administrativo da Anvisa,Mantido,3
12126,Solicitar prorrogação de prazo do Plano de Trabalho do Sistema Nacional de Cultura,Mantido,11
12127,Visitar a Cinemateca Pernambucana da Fundação Joaquim Nabuco,Mantido,149
12128,Apresentar recurso contra penalidade de multa de trânsito/transporte da PRF,Mantido,23
12129,Consultar pontos de apoio nas rodovias federais - SuporteBR,Mantido,23
12130,Solicitar cópia de documento(s) da PRF,Mantido,23
12131,Solicitar cópia ou vista de processo administrativo da Polícia Rodoviária Federal - PRF,Mantido,23
12132,Solicitar desvinculação de multas da PRF do registro do veículo leiloado,Mantido,23
12133,Protocolar documentos junto ao IFFluminense,Mantido,1
12135,Matricular-se  em curso de graduação (vagas remanescentes) - UNIFAL-MG,Mantido,108
12136,Matricular-se em curso de pós-graduação - UNIFAL-MG,Mantido,108
12137,Registrar pedido de acesso à informação no Serviço de Informações ao Cidadão da Sudeco,Mantido,61
12138,Acessar manuais do Sistema Nacional de Cultura,Mantido,11
12139,Aderir ao Sistema Nacional de Cultura (municípios),Mantido,11
12140,Atualizar informações do estado/município no Sistema Nacional de Cultura,Mantido,11
12145,Consultar informações e modelos de documentos para prestação de contas dos recursos recebidos por meio da Lei Aldir Blanc,Mantido,11
12146,Consultar informações gerais a respeito da Lei Aldir Blanc,Mantido,11
12147,Consultar informações interativas e atualizadas sobre execução da Lei Aldir Blanc,Mantido,11
12148,Consultar informações referentes ao Programa Nacional de Formação de Gestores Culturais,Mantido,11
12149,Consultar legislação e comunicados oficiais referentes ao auxílio cultura -  Lei Aldir Blanc,Mantido,11
12150,Consultar o estágio de adesão do meu estado ou município ao Sistema Nacional de Cultura,Mantido,11
12151,Consultar Perguntas Frequentes referentes à Lei Aldir Blanc,Mantido,11
12152,Consultar regras de  utilização das logomarcas do Governo Federal no contexto da Lei Aldir Blanc,Mantido,11
12153,Consultar Tabela de Pagamentos referentes à Lei Aldir Blanc,Mantido,11
12154,Registrar manifestação sobre serviços prestados pela ANPD,Mantido,30
12155,Obter Assistência Técnica à Elaboração de Planos Estaduais e Municipais de Cultura,Mantido,11
12156,Obter diploma ou 2ª via de diploma de pós-graduação - UNIFAL-MG,Mantido,108
12157,Obter diploma ou 2ª via de diploma de graduação - UNIFAL-MG,Mantido,108
12158,Matricular-se em curso de Pós-Graduação no IFRS,Mantido,123
12159,Matricular-se em curso de graduação - UFAL,Mantido,98
12162,Participar de Processo Seletivo para curso de pós-graduação - UNILA,Mantido,97
12163,Solicitar emissão de certificados de Ações de Extensão - UFES,Mantido,43
12164,Visitar o Museu de Ciências da Vida - UFES,Mantido,43
12165,Solicitar o uso e reprodução de imagens da ANA - Agência Nacional de Águas e Saneamento Básico,Mantido,152
12169,Receber o Auxílio Brasil,Mantido,32
12170,Receber o Auxílio Gás,Mantido,32
12171,Registrar pedido de acesso a informações da ANPD,Mantido,30
12179,Comunicar furto de animais ou maquinários e defensivos agrícolas (SINAL AGRO),Mantido,23
12185,Solicitar emissão de certificado ENCCEJA,Mantido,116
12186,Obter aprovação e acompanhamento de projetos de investimento prioritários na área de infraestrutura para o setor de iluminação pública.,Mantido,87
12187,Protocolar petições em processos administrativos de auto de infração ou notificação de débito de FGTS,Mantido,57
12189,Obter financiamento do Pró-Moradia (FGTS) para produção habitacional de interesse social – entes públicos,Mantido,87
12190,Realizar adesão ao Programa de Regularização do Simples Nacional,Mantido,21
12191,Realizar transação na dívida ativa de pequeno valor do Simples Nacional,Mantido,21
12192,Realizar inscrição em processo seletivo de cursos de lato sensu da Universidade Federal do Rio Grande do Norte (UFRN),Mantido,84
12193,Realizar inscrição em processo seletivo de cursos de stricto sensu da   Universidade Federal do Rio Grande do Norte (UFRN),Mantido,84
12194,Acessar Anuário Estatístico de Turismo,Mantido,8
12195,Acessar as edições da Revista Dados e Informações do Turismo no Brasil,Mantido,8
12196,Acompanhar as estatísticas dos painéis interativos do Observatório Nacional de Turismo,Mantido,8
12197,Solicitar análise de amostras para identificação de pragas na cultura do CACAU,Mantido,2
12198,Consultar dados de Financiamento do setor de turismo no Brasil,Mantido,8
12199,Consultar dados do número de turistas por país de residência permanente,Mantido,8
12200,Consultar Demanda Turística Internacional no Brasil,Mantido,8
12201,Consultar Demanda Turística Doméstica no Brasil,Mantido,8
12202,Solicitar Novo Programa de Aprendizagem Profissional,Mantido,57
12203,Consultar Estatísticas sobre o turismo brasileiro no período da Copa do Mundo,Mantido,8
12204,Consultar e solicitar a devolução de Valores a Receber,Mantido,41
12205,Consultar estudos sobre o turismo brasileiro no período das Olimpíadas – RIO 2016,Mantido,8
12206,Consultar informações sobre Desembarques Domésticos no Brasil,Mantido,8
12207,Consultar Informações sobre Observatórios de Turismo no Brasil,Mantido,8
12208,Emitir o documento CAF-PRONAF,Mantido,2
12209,Emitir o Registro de Inscrição no Cadastro Nacional da Agricultura Familiar (RICAF),Mantido,2
12210,Consultar informações sobre a Receita e Despesa Cambial Turística no Brasil,Mantido,8
12211,Consultar informações sobre Desembarques Internacionais,Mantido,8
12212,Consultar os indicadores da Pesquisa de Sondagem Empresarial do setor de agências de viagens e organização de viagens,Mantido,8
12213,Consultar os indicadores da Pesquisa de Sondagem Empresarial dos meios de hospedagem,Mantido,8
12214,Inscrever aeródromo privado no Cadastro de Aeródromos (abertura ao tráfego aéreo),Mantido,17
12215,Pesquisar Instrumento Coletivo de Trabalho,Extinto,57
12216,Realizar alteração cadastral de aeródromo privado,Mantido,17
12217,Consultar Instrumento Coletivo de Trabalho,Mantido,57
12218,Realizar exclusão de aeródromo privado do Cadastro de Aeródromos da ANAC,Mantido,17
12219,Realizar renovação cadastral de aeródromo privado,Mantido,17
12221,Solicitar liberação de dívida previdenciária na fase 534,Mantido,21
12225,Acessar obras técnico-científicas e materiais didáticos especializados na área da deficiência visual,Mantido,81
12226,Agendar atendimento médico-oftalmológico,Mantido,81
12227,Protocolar documentos junto ao FNDE,Mantido,102
12228,Consultar acervo da Biblioteca José Álvares de Azevedo,Mantido,81
12229,Consultar acervo da Biblioteca  Louis Braille,Mantido,81
12230,Impugnar rescisão do acordo de transação,Mantido,21
12231,Participar de cursos de extensão e aperfeiçoamento na área da deficiência visual,Mantido,81
12232,Participar de processo seletivo para educação escolar para pessoas com deficiência visual,Mantido,81
12233,Pedir revisão de dívida inscrita do FGTS,Mantido,21
12234,Publicar artigos na revista científica Benjamin Constant,Mantido,81
12235,Cursar mestrado profissional em ensino na temática da deficiência visual,Mantido,81
12236,Solicitar autorização para cancelamento de protesto,Mantido,21
12237,Realizar pesquisa científica no Instituto Benjamin Constant,Mantido,81
12238,Realizar visitas institucionais - IBC,Mantido,81
12239,Receber assessoria em acessibilidade - IBC,Mantido,81
12240,Aderir às iniciativas de proteção e promoção de direitos humanos do Sistema Nacional de Direitos Humanos,Mantido,4
12241,Receber atendimento educacional especializado na área da deficiência visual,Mantido,81
12242,Receber livros em braille,Mantido,81
12243,Receber Materiais Didático-Pedagógicos,Mantido,81
12244,Receber Revistas em Braille,Mantido,81
12246,Requerer Certificação para Entidades Beneficentes de Assistência Social Atuantes na Redução da Demanda de Drogas,Mantido,32
12247,Realizar inscrição para obter o Selo Mais Integridade,Mantido,2
12254,Elaborar folha de pagamento no eSocial Simplificado Pessoa Jurídica (MEI),Mantido,57
12255,Emitir certificados de participação em cursos e eventos de extensão - UFRR,Mantido,53
12256,Realizar inscrição em cursos e eventos de extensão - UFRR,Mantido,53
12258,Pedir parcelamento excepcional de débitos previdenciários de municípios,Mantido,21
12259,Utilizar créditos líquidos e certos e de precatórios federais para amortizar ou liquidar saldo devedor transacionado,Mantido,21
12261,Protocolar documentos junto ao Ministério do Turismo,Mantido,8
12262,Monitorar preços de produtos para saúde,Mantido,3
12263,Participar de Processo Seletivo para curso de graduação - UFJF,Mantido,167
12264,Montar e Testar Equipamentos Eletrônicos em Salas Limpas classe 100.000 no LDSE do INPE,Mantido,12
12265,Caracterizar e Testar Sistemas Eletro-Ópticos em Salas Limpas classe 10.000 no LDSE do INPE,Mantido,12
12266,Obter Dados Meteorológicos Espacializados$§ Observações e Estimativas - INPE,Mantido,12
12267,Obter dados de Queimadas,Mantido,12
12268,Acessar gratuitamente dados e produtos derivados de satélites$§ radares e instrumentos meteorológicos correlatos,Mantido,12
12270,Participar de processo seletivo para cursos de pós-graduação stricto sensu - UFFS,Mantido,9
12271,Obter Diploma de Pós-Graduação Stricto Sensu – UFFS,Mantido,9
12272,Solicitar acesso às informações de interesse público referentes à UFTM,Extinto,34
12274,Realizar cirurgia ginecológica de baixo e médio riscos - Fiocruz/RJ,Mantido,66
12275,Solicitar emissão de Guia de Recolhimento da União - GRU de multas emitidas pela Antaq,Mantido,89
12276,Monitorar Bacias Hidrográficas,Mantido,12
12277,Obter Dados do Atlas Brasileiro de Energia Solar,Mantido,12
12278,Obter dados da Rede SONDA,Mantido,12
12279,Obter Informações sobre Emissões de Gases de Efeito Estufa Associadas à Supressão de Vegetação Natural,Mantido,12
12280,Obter informações sobre impactos da mudança do clima,Mantido,12
12281,Registrar diplomas de faculdades$§ centros universitários e universidades privadas para graduação - UFS,Mantido,104
12284,Obter Índice de Radiação Ultra Violeta em cidades do estado do Rio Grande do Norte - INPE,Mantido,12
12285,Obter serviço de rastreio e controle para Instituições Nacionais ou Internacionais - INPE,Mantido,12
12286,Obter dados para atender demandas e necessidades de uso de dados ambientais para a comunidade científica - INPE,Mantido,12
12287,Solicitar testes vácuo-térmicos e ensaios climáticos no LIT do INPE,Mantido,12
12288,Solicitar ensaios EMI/EMC e Telecomunicações no LIT do INPE,Mantido,12
12289,Solicitar medidas de antenas no LIT do INPE,Mantido,12
12290,Solicitar ensaios de vibração$§ choque mecânico e vibroacústicos no LIT do INPE,Mantido,12
12291,Solicitar calibração de equipamentos$§ medidores e sensores na Área de Metrologia no LIT do INPE,Mantido,12
12294,Solicitar Certificado da Pessoa com Deficiência,Mantido,16
12295,Solicitar apoio para o Desenvolvimento de Pequenos Satélites$§ classe 10kg no INPE,Mantido,12
12296,Solicitar Revisão de Certidão de Tempo de Contribuição,Mantido,16
12297,Cancelar Certidão de Tempo de Contribuição,Mantido,16
12298,Emitir Declaração de Atividade,Mantido,16
12299,Obter mapas de irregularidades ionosféricas noturnas sobre o Brasil - INPE,Mantido,12
12300,Distribuir boletins de Clima Espacial - INPE,Mantido,12
12301,Obter o mapa de TEC sobre a América do Sul - INPE,Mantido,12
12303,Consultar Guia Brasileiro de Ocupações,Mantido,57
12304,Requerer restituição de taxas ou multas da Polícia Federal,Mantido,31
12305,Obter o irradiância solar total - INPE,Mantido,12
12306,Obter informações sobre as variáveis de Clima Espacial - INPE,Mantido,12
12307,Solicitar execução da concepção$§ análise$§ projeto ou estudo de viabilidade para missões espaciais - INPE,Mantido,12
12308,Obter a previsão do Conteúdo Eletrônico Total para o dia seguinte - INPE,Mantido,12
12309,Obter Dados Observados por Estações Meteorológicas Diversas - INPE,Mantido,12
12310,Obter o fluxo de emissão em raios X solares - INPE,Mantido,12
12311,Obter o índice de variação magnética planetária - INPE,Mantido,12
12312,Obter o índice de variação do meio interplanetário - INPE,Mantido,12
12313,Obter o mapa de cintilação ionosférica - INPE,Mantido,12
12314,Obter o Perfil de Densidade Eletrônica de várias regiões do Brasil - INPE,Mantido,12
12315,Obter Serviços da Pagadoria de Pessoal da Marinha,Mantido,37
12316,Participar do Programa de Capacitação Institucional - PCI no INPE,Mantido,12
12317,Participar do Programa Institucional de Bolsas de Iniciação Científica e no Programa Institucional de Bolsas de Iniciação Tecnológica no INPE,Mantido,12
12320,Consultar Previsão Numérica de Tempo e Clima - INPE,Mantido,12
12321,Cadastrar estabelecimentos ou atrativo turístico no Guia Turismo Acessível,Mantido,8
12322,Obter dados provenientes  de Modelos Numéricos de Previsão de Tempo - INPE,Mantido,12
12323,Obter serviços do Hotel de Trânsito da Marinha do Brasil em Belém-PA,Mantido,37
12324,Informar ou Alterar Programas de Trabalho para transferências CIDE combustíveis para UFs,Mantido,18
12325,Obter autorização para serviço especial para fins científicos ou experimentais de radiodifusão,Mantido,90
12326,Realizar pagamento da Tarifa de Utilização de Faróis,Mantido,37
12328,Protocolar documentos junto à ANCINE,Mantido,86
12329,Obter Serviços de Construção de Embarcações de Alto Desempenho,Mantido,37
12330,Obter serviços e produtos de Cartografia da Marinha,Mantido,37
12331,Obter serviços e produtos de Meteorologia Marinha,Mantido,37
12332,Obter serviços sobre Controle de Levantamentos Hidrográficos,Mantido,37
12333,Obter serviços do Banco Nacional de Dados Oceanográficos,Mantido,37
12334,Atualizar Certificação de Boas Práticas de Alimentos - operações societárias ou comerciais,Mantido,3
12335,Atualizar Certificação de Boas Práticas de Cosméticos - operações societárias ou comerciais,Mantido,3
12336,Atualizar Certificação de Boas Práticas de Saneantes - operações societárias ou comerciais,Mantido,3
12337,Atualizar Certificação de Boas Práticas de Produtos para Saúde - operações societárias ou comerciais,Mantido,3
12338,Atualizar Certificação de Boas Práticas de Medicamentos - operações societárias ou comerciais,Mantido,3
12339,Atualizar Certificação de Boas Práticas de Insumos Farmacêuticos - operações societárias ou comerciais,Mantido,3
12340,Cadastrar Empresas Prestadoras de Serviços de Operação e Manutenção de Auxílios à Navegação,Mantido,37
12341,Solicitar consulta especializada (ambulatorial) - HNSC,Mantido,114
12342,Obter serviços do Hotel de Trânsito da Marinha do Brasil - MB,Mantido,37
12343,Complementar avaliação de alimentos,Mantido,3
12344,Atualizar cadastro de empresas de alimentos,Mantido,3
12345,Solicitar avaliações de alimentos,Mantido,3
12346,Solicitar marcação de exames - HNSC,Mantido,114
12347,ACESSAR OS SERVIÇOS DA ASSISTÊNCIA SOCIAL DA MARINHA,Mantido,37
12348,Atualizar dados do Cadastro Único por confirmação,Mantido,32
12350,Consultar dados do Cadastro Único,Mantido,32
12351,Realizar Pré-Cadastro do Cadastro Único,Mantido,32
12352,Solicitar emissão de certificado ENCCEJA  - IFC,Mantido,115
12353,Solicitar vistorias$§ perícias$§ inspeções e teste de tração estática para Embarcações$§ e também a retirada de exigências.,Mantido,37
12354,Solicitar serviços referentes aos profissionais Aquaviários,Mantido,37
12355,Conferir autenticidade de documento emitido via SEI da PRF,Mantido,23
12356,Entregar o Relatório Anual de Atividades Potencialmente Poluidoras e Utilizadoras de Recursos Ambientais,Mantido,82
12357,Obter Nada Consta de Acidentes da PRF,Mantido,23
12358,Solicitar o cadastramento de perito em agulha magnética,Mantido,37
12359,Obter serviços de Hotel de Trânsito da MB em Florianópolis-SC,Mantido,37
12360,Obter Serviços de Capelania da Casa do Marinheiro (CMN),Mantido,37
12362,Acessar Hotel de Trânsito para Praças no Rio de Janeiro (CMN),Mantido,37
12363,Acompanhar o Parcelamento Excepcional dos Municípios da EC nº 113 de 2021,Mantido,13
12364,Adquirir o Guia de Elaboração dos Planos Municipais de Cultura,Mantido,11
12365,Obter autorização para atuar como Posto Autorizado de Cronotacógrafo,Mantido,28
12366,Solicitar o Desligamento/Interrupção de Energia Elétrica,Mantido,79
12367,Solicitar inscrição$§ transferência de propriedade e/ou jurisdição$§ títulos e certidões de Embarcações,Mantido,37
12368,Solicitar Carteira de habilitação para se tornar um navegador Amador$§ ou ascender de categoria,Mantido,37
12369,Solicitar Acesso à Documentos/Informações da SPA$§ inclusive as relacionadas à Lei Geral de Proteção de Dados Pessoais,Mantido,79
12370,Solicitar a emissão de parecer para obras realizadas sob$§ sobre ou às margens das Águas Jurisdicionais Brasileiras (AJB),Mantido,37
12371,Ofertar Área para Compartilhamento no Âmbito do Programa Racionaliza,Mantido,5
12372,Obter levantamento de Suspensão de Credencial no Sistema De Segurança Pública Portuária - SSPP,Mantido,79
12373,Obter Autorização Especial de Trânsito - AET,Mantido,79
12374,Efetuar registro de Manifestação$§ tais como: Solicitação$§ Reclamação$§ Elogio$§ Sugestão$§ Denúncia e Sugerir Simplificação de Procedimentos,Mantido,79
12375,Solicitar reativação de inscrição no Cadastro Técnico Federal de Atividades Potencialmente Poluidoras e/ou Utilizadoras de Recursos Ambientais,Mantido,82
12376,Verificar autenticidade de Certificado de Regularidade emitido,Mantido,82
12377,Consultar Certificado de Regularidade,Mantido,82
12378,Obter serviços de Altos Estudos Militares da Marinha,Mantido,37
12379,Realizar alteração de dados no Cadastro Técnico Federal de Atividades e Instrumentos de Defesa Ambiental,Mantido,82
12380,Solicitar renovação de inscrição no Cadastro Técnico Federal de Atividades e Instrumentos de Defesa Ambiental,Mantido,82
12381,Realizar pesquisa pública de inscrições no Cadastro Técnico Federal de Atividades e Instrumentos de Defesa Ambiental,Mantido,82
12382,Solicitar renovação do certificado de condutor de veículo de escolta,Mantido,23
12383,Solicitar escolta e batedor de dignatários e outros à PRF,Mantido,23
12384,Solicitar parcelamento de preço público de outorga de radiodifusão,Mantido,90
12385,Obter marca de reparo e de selagem para uso por empresas autorizadas no Distrito Federal$§ Goiás e Rio Grande do Sul,Mantido,28
12386,Solicitar credenciamento de empresa de escolta à PRF,Mantido,23
12387,Capacitar-se para elaboração de Plano de Cultura,Mantido,11
12389,Acessar a biblioteca de documentos$§ publicações e legislações do Plano Nacional de Cultura,Mantido,11
12390,Gerar boleto de pagamento de multas da PRF,Mantido,23
12391,Participar de edital para executar serviço de retransmissão de rádio na Amazônia Legal (RTRFM),Mantido,90
12392,Suspender ou Cancelar cadastro,Mantido,8
12393,Declarar Relatório Anual de Lavra,Mantido,58
12394,Resolver pendência de cadastro,Mantido,8
12395,Renovar cadastro de prestador de serviços turísticos,Mantido,8
12396,Reabilitar cadastro,Mantido,8
12397,Inscrever-se para acompanhar temática específica do Plano Nacional de Cultura,Mantido,11
12398,Consultar o histórico dos mandatos e Decretos anteriores do CNPC,Mantido,11
12399,Consultar atas das reuniões do Conselho Nacional de Política Cultural (CNPC),Mantido,11
12400,Consultar as novidades$§ Legislações e endereços dos conselhos estaduais e municipais de cultura.,Mantido,11
12401,Consultar antigas Conferências Nacionais de Cultura,Mantido,11
12402,Consultar a composição do Conselho Nacional de Política Cultural (CNPC),Mantido,11
12403,Solicitar Aposentadoria da Pessoa com Deficiência por Idade - Acordo Internacional,Mantido,16
12404,Solicitar Aposentadoria por Incapacidade Permanente - Acordo Internacional,Mantido,16
12405,Solicitar Certificado de Deslocamento de Exceção -  Acordo Internacional,Mantido,16
12406,Solicitar Aposentadoria por Incapacidade Permanente - Relatório Médico no Exterior -  Internacional,Mantido,16
12407,Solicitar Auxílio por Incapacidade Temporária - Relatório Médico no Exterior - Internacional,Mantido,16
12408,Assistir filmes no Cinema da Fundação Joaquim Nabuco - Salas Derby$§ Museu e Porto Digital,Mantido,149
12409,Submeter artigos científicos aos periódicos da Dipes: Cadernos de Estudos Sociais e Ciência e Trópico,Mantido,149
12410,Obter autorização para veicular alerta de medicamentos,Mantido,3
12412,Solicitar autorização para exportar sangue e componentes para fins terapêuticos,Mantido,3
12413,Emitir Extrato de Informações do Benefício,Mantido,16
12414,Submeter documentação referente à embarcação de cruzeiro com previsão para operar no País durante a temporada 2021-2022,Mantido,3
12415,Solicitar Transferência de Benefício de Residente no Exterior para Receber em Banco Brasileiro - Acordo Internacional,Mantido,16
12416,Solicitar Aposentadoria da Pessoa com Deficiência por Tempo de Contribuição - Acordo Internacional,Mantido,16
12417,Solicitar o cadastro de Estabelecimentos  de Treinamento Náutico (ETN) e pessoas físicas (PF) - atestado de treinamento para Arrais-Amador e Motonauta,Mantido,37
12418,Solicitar Cadastro e Inspeção a Pedido de Empresa/Escola de Mergulho Profissional$§ Vistoria Pré-Operação e Retirada de Exigências,Mantido,37
12419,Acessar o Sistema de Cadastro e Peticionamento,Mantido,12
12420,Alterar cadastro,Mantido,8
12421,Solicitar habilitação à Pensão da Marinha,Mantido,37
12422,Vender veículos digitalmente pela Carteira Digital de Trânsito,Mantido,18
12423,Efetuar Recadastramento Anual de Veteranos e Pensionistas da Marinha,Mantido,37
12424,Retificar registros de recolhimentos realizados em favor do Funttel,Mantido,90
12425,Acessar/acompanhar plano setorial por setor cultural específico,Mantido,11
12426,Realizar ajustes para alcance do Salário Mínimo - Emenda Constitucional 103/2019,Mantido,16
12427,Elaborar o Programa de Gerenciamento de Riscos Ocupacionais,Mantido,57
12428,Acompanhar meta específica do PNC,Mantido,11
12429,Adquirir Imóvel por Venda Direta – Cachoeira Alta GO,Mantido,5
12430,Indicar Imóveis da União para o Programa Aproxima,Mantido,5
12431,Obter aprovação de projeto de investimento na área de infraestrutura de telecomunicações,Mantido,90
12433,Participar de Processo Seletivo para curso de graduação (PAS) - UFLA,Mantido,72
